배출년도,배출월,배출일,시군구명,배출량(g),배출량비율(%),배출횟수,배출횟수비율(%)
2020,08,03,오산시,29259210,3.14,16308,2.85
2020,08,03,용인시,129415100,3.35,77320,3.02
2020,08,03,의왕시,42522150,5.54,6890,3.23
2020,08,03,의정부시,9939950,3.55,5694,3.15
2020,08,03,이천시,17269600,3.21,8088,2.9
2020,08,03,파주시,33763950,3.65,19736,3.32
2020,08,03,평택시,8641450,3.14,4744,2.83
2020,08,03,포천시,9106450,3.83,5069,3.42
2020,08,03,하남시,7104500,3.86,113,3.57
2020,08,03,화성시,105210626,3.23,56604,2.94
2020,08,02,고양시,1644400,3.52,1055,3.02
2020,08,02,과천시,337700,3.69,261,3.4
2020,08,02,구리시,15020750,2.03,9059,3.26
2020,08,02,군포시,9148000,3.89,5271,3.24
2020,08,02,남양주시,26148447,3.98,14424,3.53
2020,08,02,동두천시,8121580,3.19,4554,2.8
2020,08,02,부천시,25850050,3.67,15059,3.23
2020,08,02,성남시중원구,499100,4.85,264,3.53
2020,08,02,성남시분당구,524500,3.34,347,2.85
2020,08,02,수원시영통구,60384650,3.63,35363,3.24
2020,08,02,수원시팔달구,14709700,3.67,8820,3.18
2020,08,02,수원시장안구,33777650,3.87,19569,3.37
2020,08,02,수원시권선구,49829050,3.83,29262,3.42
2020,08,02,시흥시,19295150,3.64,10787,3.2
2020,08,02,안양시,10929150,4.24,6527,3.77
2020,08,02,양주시,22201950,3.32,12585,2.88
2020,08,02,여주시,6547650,3.75,2884,3.28
2020,08,02,오산시,36029680,3.87,19337,3.38
2020,08,02,용인시,145770850,3.77,84547,3.3
2020,08,02,의왕시,11408800,1.49,6878,3.22
2020,08,02,의정부시,10124950,3.62,5565,3.08
2020,08,02,이천시,19697050,3.66,8962,3.21
2020,08,02,파주시,31598500,3.42,17837,3
2020,08,02,평택시,10255350,3.72,5430,3.24
2020,08,02,포천시,7699400,3.24,4199,2.83
2020,08,02,하남시,6212000,3.38,74,2.34
2020,08,02,화성시,129003891,3.96,67397,3.5
2020,08,01,고양시,1585600,3.39,1073,3.08
2020,08,01,과천시,334850,3.65,245,3.19
2020,08,01,구리시,20298900,2.74,7952,2.86
2020,08,01,군포시,7205600,3.07,4635,2.85
2020,08,01,남양주시,20165995,3.07,11504,2.82
2020,08,01,동두천시,7642550,3.01,4581,2.81
2020,08,01,부천시,23234050,3.3,14113,3.02
2020,08,01,성남시분당구,449350,2.86,360,2.96
2020,08,01,성남시중원구,428600,4.16,277,3.7
2020,08,01,수원시팔달구,13111700,3.27,8591,3.1
2020,08,01,수원시영통구,51896000,3.12,32850,3.01
2020,08,01,수원시장안구,27517300,3.15,17012,2.93
2020,08,01,수원시권선구,42470900,3.26,25879,3.03
2020,08,01,시흥시,15839834,2.99,9442,2.8
2020,08,01,안양시,8216650,3.19,5205,3.01
2020,08,01,양주시,20654050,3.09,12653,2.9
2020,08,01,여주시,5798350,3.32,2754,3.13
2020,08,01,오산시,29826050,3.2,17047,2.98
2020,08,01,용인시,124624050,3.22,76625,2.99
2020,08,01,의왕시,22880250,2.98,6490,3.04
2020,08,01,의정부시,8364300,2.99,4862,2.69
2020,08,01,이천시,17745850,3.3,8502,3.05
2020,08,01,파주시,29814900,3.23,17422,2.93
2020,08,01,평택시,9177850,3.33,5162,3.08
2020,08,01,포천시,7783050,3.27,4476,3.02
2020,08,01,하남시,5707500,3.1,113,3.57
2020,08,01,화성시,103377663,3.17,56390,2.93
2020,07,31,고양시,1254635,3.02,1073,3.2
2020,07,31,과천시,281600,2.91,230,3.07
2020,07,31,구리시,28707850,3.55,8986,3.24
2020,07,31,군포시,7238850,2.98,5016,3.14
2020,07,31,남양주시,20433689,2.97,12457,3.07
2020,07,31,동두천시,8271700,3.16,5367,3.33
2020,07,31,부천시,22446000,3.05,14515,3.17
2020,07,31,성남시중원구,394150,3.06,276,3.05
2020,07,31,성남시분당구,542250,3.45,390,3.35
2020,07,31,수원시영통구,53806700,3.08,33424,3.1
2020,07,31,수원시팔달구,13043400,3.09,8798,3.17
2020,07,31,수원시장안구,26827300,2.93,17844,3.08
2020,07,31,수원시권선구,41704650,3.04,27075,3.17
2020,07,31,시흥시,15486150,3.15,9466,3.21
2020,07,31,안양시,7795050,2.93,5039,3
2020,07,31,양주시,21741849,3.15,14022,3.24
2020,07,31,여주시,5676800,3.22,2811,3.27
2020,07,31,오산시,29584079,3.06,17836,3.16
2020,07,31,용인시,120953000,2.98,78780,3.1
2020,07,31,의왕시,32310249,3.97,6545,3.16
2020,07,31,의정부시,8280600,2.96,5185,3.03
2020,07,31,이천시,17079000,3.07,8697,3.17
2020,07,31,파주시,28789050,3.01,18747,3.15
2020,07,31,평택시,8499400,2.96,5126,3.09
2020,07,31,포천시,8013400,3.25,4918,3.3
2020,07,31,하남시,5170000,2.8,96,2.81
2020,07,31,화성시,101057770,2.98,58179,3.09
2020,07,30,고양시,1339895,3.23,1182,3.53
2020,07,30,과천시,335650,3.47,264,3.52
2020,07,30,구리시,22222600,2.75,9148,3.3
2020,07,30,군포시,7693400,3.16,5191,3.25
2020,07,30,남양주시,23129989,3.37,13928,3.43
2020,07,30,동두천시,9388850,3.58,5891,3.66
2020,07,30,부천시,23168250,3.15,15025,3.28
2020,07,30,성남시분당구,570200,3.63,387,3.32
2020,07,30,성남시중원구,434650,3.38,289,3.19
2020,07,30,수원시팔달구,13605100,3.22,9267,3.33
2020,07,30,수원시권선구,44670950,3.26,28561,3.35
2020,07,30,수원시장안구,31447200,3.43,20660,3.57
2020,07,30,수원시영통구,54136550,3.1,35757,3.31
2020,07,30,시흥시,16251900,3.31,10113,3.43
2020,07,30,안양시,8141950,3.06,5372,3.19
2020,07,30,양주시,23730650,3.44,15208,3.52
2020,07,30,여주시,5456300,3.09,2703,3.14
2020,07,30,오산시,30790070,3.18,18524,3.28
2020,07,30,용인시,136004783,3.35,87536,3.45
2020,07,30,의왕시,20157600,2.48,6802,3.29
2020,07,30,의정부시,9230900,3.3,5746,3.36
2020,07,30,이천시,18094400,3.25,8979,3.28
2020,07,30,파주시,31265550,3.27,19955,3.36
2020,07,30,평택시,9014350,3.14,5372,3.24
2020,07,30,포천시,8852000,3.59,5409,3.63
2020,07,30,하남시,6072000,3.29,120,3.51
2020,07,30,화성시,109615612,3.23,63037,3.34
2020,07,29,고양시,1362325,3.28,1080,3.22
2020,07,29,과천시,245800,2.54,204,2.72
2020,07,29,구리시,27519800,3.4,8173,2.94
2020,07,29,군포시,7107200,2.92,4871,3.05
2020,07,29,남양주시,19587400,2.85,12018,2.96
2020,07,29,동두천시,7226950,2.76,4355,2.7
2020,07,29,부천시,21272050,2.89,13603,2.97
2020,07,29,성남시중원구,310300,2.41,222,2.45
2020,07,29,성남시분당구,393600,2.5,312,2.68
2020,07,29,수원시팔달구,12269700,2.91,8264,2.97
2020,07,29,수원시영통구,55693850,3.19,31321,2.9
2020,07,29,수원시장안구,25979700,2.84,16693,2.88
2020,07,29,수원시권선구,38413600,2.8,24557,2.88
2020,07,29,시흥시,15614650,3.18,9460,3.21
2020,07,29,안양시,7590000,2.86,4912,2.92
2020,07,29,양주시,18473100,2.68,11766,2.72
2020,07,29,여주시,5680200,3.22,2759,3.21
2020,07,29,오산시,28530559,2.95,16937,3
2020,07,29,용인시,113706750,2.8,72449,2.85
2020,07,29,의왕시,29193500,3.59,5919,2.86
2020,07,29,의정부시,7850300,2.81,4941,2.89
2020,07,29,이천시,17200650,3.09,8633,3.15
2020,07,29,파주시,27252000,2.85,17306,2.91
2020,07,29,평택시,8741350,3.04,5198,3.13
2020,07,29,포천시,6674450,2.7,4069,2.73
2020,07,29,하남시,4406000,2.39,90,2.63
2020,07,29,화성시,93940164,2.77,53165,2.82
2020,07,28,고양시,1382560,3.33,1131,3.37
2020,07,28,과천시,328850,3.4,240,3.2
2020,07,28,구리시,28334749,3.5,8864,3.19
2020,07,28,군포시,7715750,3.17,5152,3.22
2020,07,28,남양주시,21422916,3.12,12764,3.14
2020,07,28,동두천시,8321850,3.18,5379,3.34
2020,07,28,부천시,23437600,3.19,15064,3.28
2020,07,28,성남시분당구,470050,2.99,378,3.24
2020,07,28,성남시중원구,354350,2.75,260,2.87
2020,07,28,수원시장안구,28270150,3.08,18339,3.17
2020,07,28,수원시권선구,43185900,3.15,27539,3.23
2020,07,28,수원시팔달구,13347550,3.16,8960,3.22
2020,07,28,수원시영통구,50795550,2.91,33778,3.13
2020,07,28,시흥시,16329499,3.33,10027,3.4
2020,07,28,안양시,7972400,3,5268,3.13
2020,07,28,양주시,22839100,3.31,14657,3.39
2020,07,28,여주시,5387550,3.05,2602,3.03
2020,07,28,오산시,30665920,3.17,18376,3.25
2020,07,28,용인시,125081470,3.08,80987,3.19
2020,07,28,의왕시,25733450,3.16,6583,3.18
2020,07,28,의정부시,9333100,3.34,5813,3.4
2020,07,28,이천시,17368250,3.12,8661,3.16
2020,07,28,파주시,33257050,3.47,20849,3.51
2020,07,28,평택시,8780100,3.06,5248,3.16
2020,07,28,포천시,8025100,3.25,4931,3.31
2020,07,28,하남시,7972000,4.32,144,4.22
2020,07,28,화성시,105207930,3.1,60041,3.18
2020,07,27,고양시,1347440,3.25,1103,3.29
2020,07,27,과천시,318200,3.29,241,3.21
2020,07,27,구리시,42169450,5.22,9359,3.37
2020,07,27,군포시,8379650,3.44,5401,3.38
2020,07,27,남양주시,23194927,3.37,13258,3.27
2020,07,27,동두천시,9449200,3.61,5450,3.38
2020,07,27,부천시,24578600,3.34,14880,3.24
2020,07,27,성남시분당구,506350,3.22,361,3.1
2020,07,27,성남시중원구,357250,2.77,229,2.53
2020,07,27,수원시장안구,30117100,3.29,18605,3.21
2020,07,27,수원시영통구,59847050,3.43,37348,3.46
2020,07,27,수원시권선구,44807900,3.27,27535,3.23
2020,07,27,수원시팔달구,15037150,3.56,9594,3.45
2020,07,27,시흥시,16338500,3.33,9624,3.27
2020,07,27,안양시,7698750,2.9,4874,2.9
2020,07,27,양주시,24015550,3.48,14622,3.38
2020,07,27,여주시,5749850,3.26,2827,3.29
2020,07,27,오산시,31878550,3.29,18346,3.25
2020,07,27,용인시,136828300,3.37,84585,3.33
2020,07,27,의왕시,47585103,5.85,7118,3.44
2020,07,27,의정부시,9585500,3.43,5740,3.35
2020,07,27,이천시,19487450,3.5,9432,3.44
2020,07,27,파주시,32543200,3.4,19590,3.29
2020,07,27,평택시,9876100,3.44,5584,3.37
2020,07,27,포천시,8262400,3.35,4842,3.25
2020,07,27,하남시,8446500,4.58,122,3.57
2020,07,27,화성시,113073360,3.33,62185,3.3
2020,07,26,고양시,1604255,3.86,1185,3.54
2020,07,26,과천시,435050,4.5,273,3.64
2020,07,26,구리시,17435500,2.16,10434,3.76
2020,07,26,군포시,10648800,4.38,6192,3.87
2020,07,26,남양주시,29264853,4.26,16141,3.98
2020,07,26,동두천시,10381500,3.96,5864,3.64
2020,07,26,부천시,30874850,4.2,17767,3.87
2020,07,26,성남시분당구,682250,4.34,410,3.52
2020,07,26,성남시중원구,402200,3.12,293,3.24
2020,07,26,수원시장안구,38716500,4.22,22326,3.85
2020,07,26,수원시영통구,69019050,3.96,40582,3.76
2020,07,26,수원시권선구,59561650,4.34,33950,3.98
2020,07,26,수원시팔달구,17111100,4.05,10116,3.64
2020,07,26,시흥시,22623198,4.61,12462,4.23
2020,07,26,안양시,12854600,4.84,7673,4.56
2020,07,26,양주시,27541349,3.99,15912,3.68
2020,07,26,여주시,7918600,4.49,3466,4.03
2020,07,26,오산시,41218810,4.26,22247,3.94
2020,07,26,용인시,169303149,4.16,98530,3.88
2020,07,26,의왕시,13205364,1.62,7978,3.86
2020,07,26,의정부시,11605399,4.15,6636,3.88
2020,07,26,이천시,23462950,4.22,10713,3.91
2020,07,26,파주시,38214900,3.99,21519,3.62
2020,07,26,평택시,12873650,4.48,6588,3.97
2020,07,26,포천시,9785900,3.96,5454,3.66
2020,07,26,하남시,6408500,3.48,76,2.22
2020,07,26,화성시,153509029,4.53,79074,4.19
2020,07,25,고양시,1410925,3.4,1092,3.26
2020,07,25,과천시,308900,3.19,248,3.31
2020,07,25,구리시,21477450,2.66,8771,3.16
2020,07,25,군포시,8466250,3.48,5244,3.28
2020,07,25,남양주시,22952783,3.34,12870,3.17
2020,07,25,동두천시,9262600,3.54,5479,3.4
2020,07,25,부천시,25626170,3.49,15326,3.34
2020,07,25,성남시중원구,399850,3.11,278,3.07
2020,07,25,성남시분당구,541800,3.45,378,3.24
2020,07,25,수원시영통구,58170550,3.33,35425,3.28
2020,07,25,수원시팔달구,14848450,3.52,9223,3.32
2020,07,25,수원시권선구,46648900,3.4,27600,3.23
2020,07,25,수원시장안구,31514100,3.44,18695,3.23
2020,07,25,시흥시,17577300,3.58,10011,3.4
2020,07,25,안양시,9194450,3.46,5563,3.31
2020,07,25,양주시,23470848,3.4,14138,3.27
2020,07,25,여주시,6396250,3.62,3073,3.57
2020,07,25,오산시,33335120,3.44,18674,3.31
2020,07,25,용인시,141926650,3.49,84618,3.33
2020,07,25,의왕시,25261829,3.1,6923,3.35
2020,07,25,의정부시,9693550,3.47,5612,3.28
2020,07,25,이천시,20401800,3.67,9598,3.5
2020,07,25,파주시,32773350,3.42,19281,3.24
2020,07,25,평택시,10010850,3.48,5496,3.31
2020,07,25,포천시,8764450,3.55,5050,3.39
2020,07,25,하남시,5496500,2.98,128,3.75
2020,07,25,화성시,115952260,3.42,61337,3.25
2020,07,24,고양시,1476860,3.56,1171,3.49
2020,07,24,과천시,295050,3.05,254,3.39
2020,07,24,구리시,28496600,3.52,9823,3.54
2020,07,24,군포시,7788800,3.2,5266,3.29
2020,07,24,남양주시,24310479,3.54,14071,3.47
2020,07,24,동두천시,9218700,3.52,5784,3.59
2020,07,24,부천시,26009700,3.54,16185,3.53
2020,07,24,성남시분당구,536450,3.41,417,3.58
2020,07,24,성남시중원구,471550,3.66,320,3.54
2020,07,24,수원시장안구,30925150,3.37,19948,3.44
2020,07,24,수원시영통구,61870550,3.55,36689,3.4
2020,07,24,수원시권선구,47631500,3.47,29481,3.45
2020,07,24,수원시팔달구,14350500,3.4,9505,3.42
2020,07,24,시흥시,17468700,3.56,10578,3.59
2020,07,24,안양시,9524950,3.58,5987,3.56
2020,07,24,양주시,25127299,3.64,15649,3.62
2020,07,24,여주시,5937250,3.36,2938,3.42
2020,07,24,오산시,33288090,3.44,19511,3.46
2020,07,24,용인시,140992299,3.47,87696,3.45
2020,07,24,의왕시,28754984,3.53,7288,3.52
2020,07,24,의정부시,9743450,3.48,6005,3.51
2020,07,24,이천시,19102650,3.43,9220,3.36
2020,07,24,파주시,34637550,3.62,21360,3.59
2020,07,24,평택시,10524899,3.66,5954,3.59
2020,07,24,포천시,8848350,3.58,5370,3.6
2020,07,24,하남시,3973000,2.15,106,3.1
2020,07,24,화성시,116963544,3.45,64759,3.44
2020,07,23,고양시,966645,2.33,844,2.52
2020,07,23,과천시,260650,2.7,192,2.56
2020,07,23,구리시,17449949,2.16,6253,2.25
2020,07,23,군포시,5563250,2.29,3766,2.36
2020,07,23,남양주시,15316435,2.23,9049,2.23
2020,07,23,동두천시,5721100,2.18,3679,2.28
2020,07,23,부천시,17020800,2.32,10839,2.36
2020,07,23,성남시분당구,373200,2.37,265,2.27
2020,07,23,성남시중원구,273350,2.12,207,2.29
2020,07,23,수원시영통구,39618800,2.27,25586,2.37
2020,07,23,수원시팔달구,9657550,2.29,6368,2.29
2020,07,23,수원시권선구,31444350,2.29,19695,2.31
2020,07,23,수원시장안구,21943950,2.39,14055,2.43
2020,07,23,시흥시,11807750,2.4,7120,2.42
2020,07,23,안양시,5445000,2.05,3459,2.06
2020,07,23,양주시,14766450,2.14,9442,2.18
2020,07,23,여주시,3770000,2.14,1857,2.16
2020,07,23,오산시,22702060,2.34,13276,2.35
2020,07,23,용인시,94001149,2.31,59399,2.34
2020,07,23,의왕시,18360285,2.26,4711,2.28
2020,07,23,의정부시,6089150,2.18,3766,2.2
2020,07,23,이천시,12383250,2.23,6110,2.23
2020,07,23,파주시,21556250,2.25,13683,2.3
2020,07,23,평택시,6087400,2.12,3561,2.15
2020,07,23,포천시,5103400,2.07,3255,2.18
2020,07,23,하남시,5518000,2.99,129,3.78
2020,07,23,화성시,78240271,2.31,43650,2.32
2020,07,22,고양시,1243475,2.99,1007,3
2020,07,22,과천시,300450,3.11,243,3.24
2020,07,22,구리시,28221750,3.49,8756,3.15
2020,07,22,군포시,7012100,2.88,4771,2.98
2020,07,22,남양주시,20644301,3,12627,3.11
2020,07,22,동두천시,7952300,3.04,5116,3.17
2020,07,22,부천시,19758550,2.69,12727,2.78
2020,07,22,성남시분당구,384250,2.44,311,2.67
2020,07,22,성남시중원구,381900,2.97,270,2.98
2020,07,22,수원시장안구,26629100,2.91,17210,2.97
2020,07,22,수원시팔달구,12808950,3.03,8586,3.09
2020,07,22,수원시권선구,39663950,2.89,25026,2.93
2020,07,22,수원시영통구,56825300,3.26,32134,2.98
2020,07,22,시흥시,14351800,2.92,8823,2.99
2020,07,22,안양시,7722300,2.91,5071,3.02
2020,07,22,양주시,21418130,3.1,14039,3.25
2020,07,22,여주시,5098200,2.89,2574,2.99
2020,07,22,오산시,28431500,2.94,16792,2.97
2020,07,22,용인시,114752550,2.82,72605,2.86
2020,07,22,의왕시,28811826,3.54,5871,2.84
2020,07,22,의정부시,8694500,3.11,5542,3.24
2020,07,22,이천시,15687600,2.82,7901,2.88
2020,07,22,파주시,29056300,3.03,18745,3.15
2020,07,22,평택시,8206999,2.86,4939,2.98
2020,07,22,포천시,7647300,3.1,4783,3.21
2020,07,22,하남시,5178500,2.81,106,3.1
2020,07,22,화성시,96099162,2.83,53915,2.86
2020,07,21,고양시,1329415,3.2,1110,3.31
2020,07,21,과천시,314950,3.26,224,2.99
2020,07,21,구리시,28857150,3.57,9409,3.39
2020,07,21,군포시,7853600,3.23,5393,3.37
2020,07,21,남양주시,22394327,3.26,13509,3.33
2020,07,21,동두천시,8833430,3.37,5494,3.41
2020,07,21,부천시,24053500,3.27,15461,3.37
2020,07,21,성남시분당구,518200,3.3,405,3.47
2020,07,21,성남시중원구,351650,2.73,265,2.93
2020,07,21,수원시장안구,29242850,3.19,19214,3.32
2020,07,21,수원시팔달구,14069950,3.33,9439,3.4
2020,07,21,수원시영통구,53836900,3.09,35593,3.3
2020,07,21,수원시권선구,44670500,3.26,28595,3.35
2020,07,21,시흥시,16264749,3.31,9974,3.38
2020,07,21,안양시,9211414,3.47,5345,3.18
2020,07,21,양주시,22506599,3.26,14552,3.36
2020,07,21,여주시,6047050,3.43,2933,3.41
2020,07,21,오산시,31665380,3.27,19138,3.39
2020,07,21,용인시,134720000,3.31,86547,3.41
2020,07,21,의왕시,25399733,3.12,6737,3.26
2020,07,21,의정부시,9252150,3.31,5779,3.38
2020,07,21,이천시,18069750,3.25,9251,3.38
2020,07,21,파주시,32429250,3.39,20655,3.47
2020,07,21,평택시,9100900,3.17,5502,3.32
2020,07,21,포천시,7878650,3.19,4910,3.29
2020,07,21,하남시,8460000,4.59,141,4.13
2020,07,21,화성시,108374720,3.2,62381,3.31
2020,07,20,고양시,1497175,3.61,1169,3.49
2020,07,20,과천시,325900,3.37,238,3.17
2020,07,20,구리시,41267500,5.1,9617,3.46
2020,07,20,군포시,8633350,3.55,5680,3.55
2020,07,20,남양주시,23165801,3.37,13458,3.32
2020,07,20,동두천시,9121500,3.48,5515,3.42
2020,07,20,부천시,25372900,3.45,15594,3.4
2020,07,20,성남시중원구,398950,3.1,251,2.77
2020,07,20,성남시분당구,621800,3.95,436,3.74
2020,07,20,수원시장안구,30402250,3.32,18842,3.25
2020,07,20,수원시팔달구,14572200,3.45,9469,3.41
2020,07,20,수원시영통구,59930550,3.43,37813,3.5
2020,07,20,수원시권선구,46472050,3.39,28334,3.32
2020,07,20,시흥시,17002198,3.46,10044,3.41
2020,07,20,안양시,8176800,3.08,5143,3.06
2020,07,20,양주시,23384650,3.39,14404,3.33
2020,07,20,여주시,6070500,3.44,2838,3.3
2020,07,20,오산시,32118020,3.32,18354,3.25
2020,07,20,용인시,138877550,3.42,85611,3.37
2020,07,20,의왕시,44252231,5.44,7258,3.51
2020,07,20,의정부시,9536049,3.41,5783,3.38
2020,07,20,이천시,19173100,3.45,9229,3.37
2020,07,20,파주시,32917850,3.44,19879,3.34
2020,07,20,평택시,10162000,3.54,5642,3.4
2020,07,20,포천시,8699600,3.52,5049,3.39
2020,07,20,하남시,7936500,4.3,116,3.4
2020,07,20,화성시,116506160,3.43,64004,3.39
2020,07,19,고양시,1620200,3.9,1206,3.6
2020,07,19,과천시,400050,4.14,291,3.88
2020,07,19,구리시,16355850,2.02,9914,3.57
2020,07,19,군포시,9699650,3.99,5758,3.6
2020,07,19,남양주시,28090308,4.09,15555,3.83
2020,07,19,동두천시,9938450,3.79,5411,3.36
2020,07,19,부천시,29742500,4.05,16892,3.68
2020,07,19,성남시중원구,478850,3.72,294,3.25
2020,07,19,성남시분당구,550800,3.5,398,3.41
2020,07,19,수원시장안구,37987900,4.15,21698,3.75
2020,07,19,수원시권선구,56796150,4.14,32769,3.84
2020,07,19,수원시영통구,68438850,3.92,39771,3.69
2020,07,19,수원시팔달구,16166800,3.83,9721,3.5
2020,07,19,시흥시,20737799,4.22,11601,3.94
2020,07,19,안양시,12570350,4.73,7424,4.42
2020,07,19,양주시,26128299,3.79,15193,3.51
2020,07,19,여주시,7328950,4.15,3278,3.81
2020,07,19,오산시,40247130,4.16,21582,3.82
2020,07,19,용인시,161344750,3.97,93841,3.69
2020,07,19,의왕시,12275551,1.51,7520,3.64
2020,07,19,의정부시,11860400,4.24,6635,3.88
2020,07,19,이천시,23263400,4.18,10356,3.78
2020,07,19,파주시,35644850,3.72,19991,3.36
2020,07,19,평택시,11923400,4.15,6242,3.76
2020,07,19,포천시,9546650,3.87,5241,3.52
2020,07,19,하남시,5654500,3.07,70,2.05
2020,07,19,화성시,148476626,4.38,76635,4.06
2020,07,18,고양시,1495040,3.6,1123,3.35
2020,07,18,과천시,284350,2.94,237,3.16
2020,07,18,구리시,20947550,2.59,8801,3.17
2020,07,18,군포시,8343800,3.43,5216,3.26
2020,07,18,남양주시,22434808,3.26,12766,3.15
2020,07,18,동두천시,8682250,3.31,5219,3.24
2020,07,18,부천시,25112850,3.42,15121,3.3
2020,07,18,성남시분당구,553250,3.52,389,3.34
2020,07,18,성남시중원구,476850,3.7,308,3.4
2020,07,18,수원시장안구,31315650,3.42,18761,3.24
2020,07,18,수원시팔달구,14832750,3.51,9270,3.34
2020,07,18,수원시영통구,57544850,3.3,35629,3.3
2020,07,18,수원시권선구,46591550,3.4,27784,3.25
2020,07,18,시흥시,16374600,3.33,9750,3.31
2020,07,18,안양시,9121900,3.43,5445,3.24
2020,07,18,양주시,23277249,3.37,14225,3.29
2020,07,18,여주시,6388850,3.62,2976,3.46
2020,07,18,오산시,32672140,3.37,18293,3.24
2020,07,18,용인시,138522050,3.41,83573,3.29
2020,07,18,의왕시,24121431,2.96,6779,3.28
2020,07,18,의정부시,9102250,3.25,5486,3.2
2020,07,18,이천시,19633750,3.53,9430,3.44
2020,07,18,파주시,32909650,3.44,19602,3.3
2020,07,18,평택시,9765750,3.4,5573,3.36
2020,07,18,포천시,8348200,3.38,4968,3.33
2020,07,18,하남시,6116500,3.32,140,4.1
2020,07,18,화성시,111877957,3.3,60572,3.21
2020,07,17,고양시,1203105,2.9,1023,3.05
2020,07,17,과천시,323300,3.34,251,3.35
2020,07,17,구리시,29095500,3.6,8856,3.19
2020,07,17,군포시,7148700,2.94,4894,3.06
2020,07,17,남양주시,21041694,3.06,12695,3.13
2020,07,17,동두천시,8355850,3.19,5148,3.19
2020,07,17,부천시,22555200,3.07,14527,3.17
2020,07,17,성남시중원구,458300,3.56,307,3.39
2020,07,17,성남시분당구,548600,3.49,384,3.29
2020,07,17,수원시영통구,54798300,3.14,33500,3.1
2020,07,17,수원시장안구,27019850,2.95,17902,3.09
2020,07,17,수원시팔달구,12848750,3.04,8731,3.14
2020,07,17,수원시권선구,41008249,2.99,26506,3.1
2020,07,17,시흥시,14801950,3.01,9191,3.12
2020,07,17,안양시,7964450,3,5197,3.09
2020,07,17,양주시,21833050,3.16,13788,3.19
2020,07,17,여주시,5327000,3.02,2714,3.16
2020,07,17,오산시,29290549,3.03,17494,3.1
2020,07,17,용인시,121762849,3,78975,3.11
2020,07,17,의왕시,30318458,3.73,6514,3.15
2020,07,17,의정부시,8337000,2.98,5092,2.97
2020,07,17,이천시,16625100,2.99,8364,3.05
2020,07,17,파주시,29919350,3.12,19286,3.24
2020,07,17,평택시,8776550,3.05,5295,3.19
2020,07,17,포천시,7735700,3.13,4805,3.22
2020,07,17,하남시,4750500,2.58,97,2.84
2020,07,17,화성시,100366579,2.96,57668,3.06
2020,07,16,고양시,1338630,3.22,1095,3.27
2020,07,16,과천시,289900,3,235,3.13
2020,07,16,구리시,22346400,2.76,8814,3.18
2020,07,16,군포시,7099750,2.92,4874,3.05
2020,07,16,남양주시,22175751,3.23,13461,3.32
2020,07,16,동두천시,8570750,3.27,5327,3.31
2020,07,16,부천시,22940300,3.12,14622,3.19
2020,07,16,성남시중원구,399700,3.1,313,3.46
2020,07,16,성남시분당구,483650,3.08,377,3.23
2020,07,16,수원시영통구,52275500,3,34654,3.21
2020,07,16,수원시팔달구,12921550,3.06,8950,3.22
2020,07,16,수원시권선구,43108100,3.14,27811,3.26
2020,07,16,수원시장안구,30253500,3.3,19856,3.43
2020,07,16,시흥시,15796850,3.22,9771,3.32
2020,07,16,안양시,8091700,3.04,5332,3.17
2020,07,16,양주시,21479200,3.11,13958,3.23
2020,07,16,여주시,5300700,3,2650,3.08
2020,07,16,오산시,29040930,3,17577,3.11
2020,07,16,용인시,129617350,3.19,83806,3.3
2020,07,16,의왕시,20480124,2.52,6621,3.2
2020,07,16,의정부시,8714300,3.12,5581,3.26
2020,07,16,이천시,17129949,3.08,8750,3.19
2020,07,16,파주시,30718400,3.21,19841,3.34
2020,07,16,평택시,8902300,3.1,5303,3.2
2020,07,16,포천시,7483300,3.03,4807,3.23
2020,07,16,하남시,5888500,3.19,127,3.72
2020,07,16,화성시,107263170,3.16,60800,3.23
2020,07,15,고양시,1253310,3.02,1079,3.22
2020,07,15,과천시,253000,2.62,212,2.83
2020,07,15,구리시,28085050,3.47,9161,3.3
2020,07,15,군포시,7786550,3.2,5396,3.38
2020,07,15,남양주시,21511739,3.13,13279,3.27
2020,07,15,동두천시,7882850,3.01,5152,3.2
2020,07,15,부천시,22446350,3.05,14673,3.2
2020,07,15,성남시분당구,472950,3.01,363,3.11
2020,07,15,성남시중원구,405250,3.15,293,3.24
2020,07,15,수원시팔달구,13559750,3.21,9474,3.41
2020,07,15,수원시권선구,42607350,3.11,27699,3.24
2020,07,15,수원시장안구,29016600,3.17,19250,3.32
2020,07,15,수원시영통구,60970400,3.49,35607,3.3
2020,07,15,시흥시,16024049,3.26,9999,3.39
2020,07,15,안양시,8519900,3.21,5694,3.39
2020,07,15,양주시,21361850,3.1,13856,3.2
2020,07,15,여주시,5593200,3.17,2831,3.29
2020,07,15,오산시,31507550,3.25,18760,3.32
2020,07,15,용인시,127518500,3.14,82833,3.26
2020,07,15,의왕시,29093406,3.57,6558,3.17
2020,07,15,의정부시,8441950,3.02,5466,3.19
2020,07,15,이천시,17730950,3.19,8909,3.25
2020,07,15,파주시,29038900,3.03,19026,3.2
2020,07,15,평택시,9056400,3.15,5437,3.28
2020,07,15,포천시,7652700,3.1,4809,3.23
2020,07,15,하남시,5213500,2.83,98,2.87
2020,07,15,화성시,104195632,3.07,60206,3.19
2020,07,14,고양시,1366575,3.29,1090,3.25
2020,07,14,과천시,394950,4.08,277,3.69
