배출연도,배출월,광역시도,기초지자체,배출량(톤)
2019,1,대구광역시,달서구,1157381
2019,1,대구광역시,달성군,174719
2019,1,인천광역시,중구,125303
2019,1,인천광역시,동구,170734
2019,1,인천광역시,미추홀구,517505
2019,1,인천광역시,연수구,716559
2019,1,인천광역시,남동구,654620
2019,1,인천광역시,부평구,496584
2019,1,인천광역시,계양구,319922
2019,1,인천광역시,서구,1094482
2019,1,인천광역시,강화군,24606
2019,1,광주광역시,동구,123402
2019,1,광주광역시,서구,819103
2019,1,광주광역시,남구,462124
2019,1,광주광역시,북구,766969
2019,1,광주광역시,광산구,608393
2019,1,대전광역시,동구,51342
2019,1,대전광역시,중구,47308
2019,1,대전광역시,서구,136308
2019,1,대전광역시,유성구,72434
2019,1,대전광역시,대덕구,60237
2019,1,울산광역시,중구,178144
2019,1,울산광역시,남구,139381
2019,1,울산광역시,동구,86051
2019,1,울산광역시,북구,143007
2019,1,경기도,수원시장안구,756883
2019,1,경기도,수원시권선구,1107694
2019,1,경기도,수원시팔달구,348079
2019,1,경기도,수원시영통구,1345023
2019,1,경기도,성남시중원구,10845
2019,1,경기도,성남시분당구,12743
2019,1,경기도,의정부시,158454
2019,1,경기도,안양시,130569
2019,1,경기도,부천시,463346
2019,1,경기도,평택시,214513
2019,1,경기도,동두천시,205298
2019,1,경기도,고양시,13401
2019,1,경기도,과천시,5783
2019,1,경기도,구리시,711126
2019,1,경기도,남양주시,369293
2019,1,경기도,오산시,737069
2019,1,경기도,시흥시,41989
2019,1,경기도,군포시,164991
2019,1,경기도,의왕시,677162
2019,1,경기도,하남시,89941
2019,1,경기도,용인시,3209125
2019,1,경기도,파주시,765751
2019,1,경기도,이천시,439322
2019,1,경기도,화성시,2441930
2019,1,경기도,양주시,498481
2019,1,경기도,포천시,198347
2019,1,경기도,여주시,135218
2019,1,강원도,춘천시,219330
2019,1,강원도,원주시,845383
2019,1,강원도,강릉시,178561
2019,1,강원도,동해시,706362
2019,1,강원도,속초시,10
2019,1,강원도,삼척시,73477
2019,1,강원도,홍천군,77733
2019,1,강원도,횡성군,62218
2019,1,강원도,정선군,1519
2019,1,강원도,고성군,15085
2019,1,충청북도,청주시,1243179
2019,1,충청남도,서산시,36379
2019,1,전라북도,군산시,602796
2019,1,전라북도,익산시,3146069
2019,1,전라북도,정읍시,619483
2019,1,전라북도,진안군,17221
2019,1,전라북도,임실군,17977
2019,1,전라북도,순창군,7207
2019,1,전라북도,고창군,62050
2019,1,전라북도,부안군,52005
2019,1,전라남도,순천시,412839
2019,1,전라남도,나주시,13458
2019,1,전라남도,광양시,619660
2019,1,전라남도,곡성군,143
2019,1,전라남도,무안군,6714
2019,1,전라남도,함평군,2909
2019,1,경상북도,포항시,838901
2019,1,경상북도,김천시,274774
2019,1,경상북도,안동시,317398
2019,1,경상북도,구미시,1122701
2019,1,경상북도,영주시,118892
2019,1,경상북도,영천시,14110
2019,1,경상북도,상주시,92705
2019,1,경상북도,경산시,476820
2019,1,경상북도,예천군,58348
2019,1,경상북도,울진군,130829
2019,1,경상북도,울릉군,20500
2019,1,경상남도,진주시,622078
2019,1,경상남도,통영시,38790
2019,1,경상남도,김해시,1537196
2019,1,경상남도,거제시,33771
2019,1,경상남도,양산시,443010
2019,1,경상남도,의령군,4222
2019,1,경상남도,창녕군,114303
2019,1,경상남도,고성군,17887
2019,1,경상남도,하동군,2459
2019,1,제주특별자치도,제주시,1777529
2019,1,제주특별자치도,서귀포시,611317
2019,2,서울특별시,종로구,93976
2019,2,서울특별시,중구,178383
2019,2,서울특별시,용산구,5159
2019,2,서울특별시,성동구,384095
2019,2,서울특별시,광진구,181820
2019,2,서울특별시,동대문구,265405
2019,2,서울특별시,중랑구,449324
2019,2,서울특별시,성북구,186444
2019,2,서울특별시,강북구,17040
2019,2,서울특별시,도봉구,1412753
2019,2,서울특별시,노원구,1278121
2019,2,서울특별시,은평구,153595
2019,2,서울특별시,서대문구,436995
2019,2,서울특별시,마포구,856553
2019,2,서울특별시,양천구,444965
2019,2,서울특별시,강서구,246209
2019,2,서울특별시,구로구,128593
2019,2,서울특별시,금천구,293999
2019,2,서울특별시,영등포구,756788
2019,2,서울특별시,동작구,449358
2019,2,서울특별시,관악구,138203
2019,2,서울특별시,서초구,369309
2019,2,서울특별시,강남구,27115
2019,2,서울특별시,강동구,492615
2019,2,서울특별시,송파구,1504185
2019,2,부산광역시,중구,7963
2019,2,부산광역시,서구,96007
2019,2,부산광역시,동구,54950
2019,2,부산광역시,영도구,156096
2019,2,부산광역시,부산진구,591489
2019,2,부산광역시,동래구,447418
2019,2,부산광역시,남구,514088
2019,2,부산광역시,북구,673308
2019,2,부산광역시,해운대구,1046199
2019,2,부산광역시,사하구,669422
2019,2,부산광역시,금정구,373029
2019,2,부산광역시,강서구,327172
2019,2,부산광역시,연제구,391737
2019,2,부산광역시,수영구,257550
2019,2,부산광역시,사상구,553450
2019,2,부산광역시,기장군,351205
2019,2,대구광역시,중구,143413
2019,2,대구광역시,동구,197474
2019,2,대구광역시,서구,98318
2019,2,대구광역시,남구,142983
2019,2,대구광역시,북구,430408
2019,2,대구광역시,수성구,511628
2019,2,대구광역시,달서구,1178620
2019,2,대구광역시,달성군,173621
2019,2,인천광역시,중구,121547
2019,2,인천광역시,동구,170968
2019,2,인천광역시,미추홀구,529593
2019,2,인천광역시,연수구,716745
2019,2,인천광역시,남동구,661197
2019,2,인천광역시,부평구,486160
2019,2,인천광역시,계양구,323805
2019,2,인천광역시,서구,1086795
2019,2,인천광역시,강화군,24931
2019,2,광주광역시,동구,124796
2019,2,광주광역시,서구,822576
2019,2,광주광역시,남구,465895
2019,2,광주광역시,북구,767945
2019,2,광주광역시,광산구,627598
2019,2,대전광역시,동구,56902
2019,2,대전광역시,중구,47016
2019,2,대전광역시,서구,134930
2019,2,대전광역시,유성구,69962
2019,2,대전광역시,대덕구,62893
2019,2,울산광역시,중구,173974
2019,2,울산광역시,남구,137388
2019,2,울산광역시,동구,82301
2019,2,울산광역시,북구,137442
2019,2,울산광역시,울주군,1116
2019,2,경기도,수원시장안구,716941
2019,2,경기도,수원시권선구,1066912
2019,2,경기도,수원시팔달구,332170
2019,2,경기도,수원시영통구,1278949
2019,2,경기도,성남시중원구,11312
2019,2,경기도,성남시분당구,12235
2019,2,경기도,의정부시,162105
2019,2,경기도,안양시,124857
2019,2,경기도,부천시,442261
2019,2,경기도,평택시,213138
2019,2,경기도,동두천시,206763
2019,2,경기도,고양시,12880
2019,2,경기도,과천시,5704
2019,2,경기도,구리시,703011
2019,2,경기도,남양주시,366570
2019,2,경기도,오산시,717508
2019,2,경기도,시흥시,46400
2019,2,경기도,군포시,161584
2019,2,경기도,의왕시,654205
2019,2,경기도,하남시,92585
2019,2,경기도,용인시,3043352
2019,2,경기도,파주시,746131
2019,2,경기도,이천시,414677
2019,2,경기도,화성시,2344779
2019,2,경기도,양주시,503356
2019,2,경기도,포천시,196880
2019,2,경기도,여주시,134591
2019,2,강원도,춘천시,224520
2019,2,강원도,원주시,852402
2019,2,강원도,강릉시,181332
2019,2,강원도,동해시,604157
2019,2,강원도,속초시,8087
2019,2,강원도,삼척시,72469
2019,2,강원도,홍천군,78401
2019,2,강원도,횡성군,63427
2019,2,강원도,정선군,2022
2019,2,강원도,고성군,15218
2019,2,충청북도,청주시,1226487
2019,2,충청남도,서산시,32810
2019,2,전라북도,군산시,583548
2019,2,전라북도,익산시,2974575
2019,2,전라북도,정읍시,513425
2019,2,전라북도,진안군,17131
2019,2,전라북도,임실군,16201
2019,2,전라북도,순창군,7164
2019,2,전라북도,고창군,58886
2019,2,전라북도,부안군,51325
2019,2,전라남도,순천시,407035
2019,2,전라남도,나주시,12784
2019,2,전라남도,광양시,468659
2019,2,전라남도,곡성군,240
2019,2,전라남도,무안군,5992
2019,2,전라남도,함평군,2834
2019,2,경상북도,포항시,819518
2019,2,경상북도,김천시,272690
2019,2,경상북도,안동시,325321
2019,2,경상북도,구미시,1099415
2019,2,경상북도,영주시,126646
2019,2,경상북도,영천시,14146
2019,2,경상북도,상주시,95910
2019,2,경상북도,경산시,473791
2019,2,경상북도,예천군,55689
2019,2,경상북도,울진군,130447
2019,2,경상북도,울릉군,18871
2019,2,경상남도,진주시,612418
2019,2,경상남도,통영시,37996
2019,2,경상남도,김해시,1509136
2019,2,경상남도,거제시,31142
2019,2,경상남도,양산시,438439
2019,2,경상남도,의령군,4282
2019,2,경상남도,창녕군,115008
2019,2,경상남도,고성군,17956
2019,2,경상남도,하동군,3352
2019,2,제주특별자치도,제주시,1707508
2019,2,제주특별자치도,서귀포시,492940
2019,3,서울특별시,종로구,93038
2019,3,서울특별시,중구,176051
2019,3,서울특별시,용산구,5279
2019,3,서울특별시,성동구,378771
2019,3,서울특별시,광진구,181142
2019,3,서울특별시,동대문구,257248
2019,3,서울특별시,중랑구,450201
2019,3,서울특별시,성북구,184275
2019,3,서울특별시,강북구,16717
2019,3,서울특별시,도봉구,1556317
2019,3,서울특별시,노원구,1277035
2019,3,서울특별시,은평구,153110
2019,3,서울특별시,서대문구,438990
2019,3,서울특별시,마포구,857952
2019,3,서울특별시,양천구,390447
2019,3,서울특별시,강서구,262460
2019,3,서울특별시,구로구,127559
2019,3,서울특별시,금천구,288259
2019,3,서울특별시,영등포구,745187
2019,3,서울특별시,동작구,447089
2019,3,서울특별시,관악구,140113
2019,3,서울특별시,서초구,377275
2019,3,서울특별시,강남구,30068
2019,3,서울특별시,강동구,486290
2019,3,서울특별시,송파구,1542186
2019,3,부산광역시,중구,7188
2019,3,부산광역시,서구,88632
2019,3,부산광역시,동구,50490
2019,3,부산광역시,영도구,139855
2019,3,부산광역시,부산진구,550542
2019,3,부산광역시,동래구,432620
2019,3,부산광역시,남구,480221
2019,3,부산광역시,북구,624548
2019,3,부산광역시,해운대구,979752
2019,3,부산광역시,사하구,617380
2019,3,부산광역시,금정구,354421
2019,3,부산광역시,강서구,325910
2019,3,부산광역시,연제구,373521
2019,3,부산광역시,수영구,235828
2019,3,부산광역시,사상구,496901
2019,3,부산광역시,기장군,339276
2019,3,대구광역시,중구,137624
2019,3,대구광역시,동구,188973
2019,3,대구광역시,서구,90940
2019,3,대구광역시,남구,130355
2019,3,대구광역시,북구,413395
2019,3,대구광역시,수성구,486547
2019,3,대구광역시,달서구,1109314
2019,3,대구광역시,달성군,170792
2019,3,인천광역시,중구,119920
2019,3,인천광역시,동구,163064
2019,3,인천광역시,미추홀구,505933
2019,3,인천광역시,연수구,707859
2019,3,인천광역시,남동구,648531
2019,3,인천광역시,부평구,476828
2019,3,인천광역시,계양구,306250
2019,3,인천광역시,서구,1060910
2019,3,인천광역시,강화군,23917
2019,3,광주광역시,동구,117530
2019,3,광주광역시,서구,787212
2019,3,광주광역시,남구,445850
2019,3,광주광역시,북구,732461
2019,3,광주광역시,광산구,619951
2019,3,대전광역시,동구,53150
2019,3,대전광역시,중구,46250
2019,3,대전광역시,서구,131493
2019,3,대전광역시,유성구,69477
2019,3,대전광역시,대덕구,60224
2019,3,울산광역시,중구,165324
2019,3,울산광역시,남구,131439
2019,3,울산광역시,동구,78973
2019,3,울산광역시,북구,135263
2019,3,울산광역시,울주군,7609
2019,3,경기도,수원시장안구,717761
2019,3,경기도,수원시권선구,1077046
2019,3,경기도,수원시팔달구,331258
2019,3,경기도,수원시영통구,1298001
2019,3,경기도,성남시중원구,11077
2019,3,경기도,성남시분당구,12133
2019,3,경기도,의정부시,168363
2019,3,경기도,안양시,131474
2019,3,경기도,부천시,462754
2019,3,경기도,평택시,209719
2019,3,경기도,동두천시,203593
2019,3,경기도,고양시,13207
2019,3,경기도,과천시,6015
2019,3,경기도,구리시,680655
2019,3,경기도,남양주시,376807
2019,3,경기도,오산시,713358
2019,3,경기도,시흥시,50311
2019,3,경기도,군포시,157725
2019,3,경기도,의왕시,646107
2019,3,경기도,하남시,99960
2019,3,경기도,용인시,3081523
2019,3,경기도,파주시,747943
2019,3,경기도,이천시,413361
2019,3,경기도,화성시,2405669
2019,3,경기도,양주시,492092
2019,3,경기도,포천시,195150
2019,3,경기도,여주시,133299
2019,3,강원도,춘천시,220189
2019,3,강원도,원주시,825169
2019,3,강원도,강릉시,173304
2019,3,강원도,동해시,678999
2019,3,강원도,속초시,15567
2019,3,강원도,삼척시,68580
2019,3,강원도,홍천군,74940
2019,3,강원도,횡성군,62162
2019,3,강원도,정선군,4864
2019,3,강원도,고성군,14903
2019,3,충청북도,청주시,1221560
2019,3,충청남도,서산시,33773
2019,3,전라북도,군산시,568422
2019,3,전라북도,익산시,3001642
2019,3,전라북도,정읍시,623916
2019,3,전라북도,진안군,16697
2019,3,전라북도,임실군,16516
2019,3,전라북도,순창군,6808
2019,3,전라북도,고창군,58715
2019,3,전라북도,부안군,50885
2019,3,전라남도,여수시,5
2019,3,전라남도,순천시,382759
2019,3,전라남도,나주시,12537
2019,3,전라남도,광양시,536373
2019,3,전라남도,곡성군,217
2019,3,전라남도,무안군,6428
2019,3,전라남도,함평군,2705
2019,3,경상북도,포항시,780428
2019,3,경상북도,김천시,258678
2019,3,경상북도,안동시,304299
2019,3,경상북도,구미시,1066889
2019,3,경상북도,영주시,120997
2019,3,경상북도,영천시,13298
2019,3,경상북도,상주시,89978
2019,3,경상북도,경산시,452383
2019,3,경상북도,예천군,59172
2019,3,경상북도,울진군,125228
2019,3,경상북도,울릉군,36767
2019,3,경상남도,진주시,581453
2019,3,경상남도,통영시,35092
2019,3,경상남도,김해시,1440445
2019,3,경상남도,거제시,32526
2019,3,경상남도,양산시,423392
2019,3,경상남도,의령군,4079
2019,3,경상남도,창녕군,118879
2019,3,경상남도,고성군,17518
2019,3,경상남도,하동군,3355
2019,3,제주특별자치도,제주시,1688170
2019,3,제주특별자치도,서귀포시,426800
2019,4,서울특별시,종로구,91763
2019,4,서울특별시,중구,171165
2019,4,서울특별시,용산구,4907
2019,4,서울특별시,성동구,370797
2019,4,서울특별시,광진구,195600
2019,4,서울특별시,동대문구,248262
2019,4,서울특별시,중랑구,442860
2019,4,서울특별시,성북구,175566
2019,4,서울특별시,강북구,16916
2019,4,서울특별시,도봉구,1485376
2019,4,서울특별시,노원구,1246556
2019,4,서울특별시,은평구,146711
2019,4,서울특별시,서대문구,425306
2019,4,서울특별시,마포구,835010
2019,4,서울특별시,양천구,390152
2019,4,서울특별시,강서구,261646
2019,4,서울특별시,구로구,125052
2019,4,서울특별시,금천구,276189
2019,4,서울특별시,영등포구,733210
2019,4,서울특별시,동작구,441850
2019,4,서울특별시,관악구,136243
2019,4,서울특별시,서초구,373054
2019,4,서울특별시,강남구,31763
2019,4,서울특별시,강동구,474950
2019,4,서울특별시,송파구,1514536
2019,4,부산광역시,중구,7640
2019,4,부산광역시,서구,87724
2019,4,부산광역시,동구,50770
2019,4,부산광역시,영도구,136243
2019,4,부산광역시,부산진구,533238
2019,4,부산광역시,동래구,422134
2019,4,부산광역시,남구,476727
2019,4,부산광역시,북구,613629
2019,4,부산광역시,해운대구,965387
2019,4,부산광역시,사하구,610386
2019,4,부산광역시,금정구,345276
2019,4,부산광역시,강서구,323297
2019,4,부산광역시,연제구,359401
2019,4,부산광역시,수영구,231687
2019,4,부산광역시,사상구,487746
2019,4,부산광역시,기장군,333432
2019,4,대구광역시,중구,133875
2019,4,대구광역시,동구,183609
2019,4,대구광역시,서구,90266
2019,4,대구광역시,남구,129512
2019,4,대구광역시,북구,402875
2019,4,대구광역시,수성구,483532
2019,4,대구광역시,달서구,1094917
2019,4,대구광역시,달성군,174577
2019,4,인천광역시,중구,114459
2019,4,인천광역시,동구,156652
2019,4,인천광역시,미추홀구,485994
2019,4,인천광역시,연수구,683169
2019,4,인천광역시,남동구,624836
2019,4,인천광역시,부평구,464036
2019,4,인천광역시,계양구,297736
2019,4,인천광역시,서구,1024543
2019,4,인천광역시,강화군,22471
2019,4,광주광역시,동구,113447
2019,4,광주광역시,서구,770779
2019,4,광주광역시,남구,449000
2019,4,광주광역시,북구,718515
2019,4,광주광역시,광산구,616032
2019,4,대전광역시,동구,52509
2019,4,대전광역시,중구,44935
2019,4,대전광역시,서구,128109
2019,4,대전광역시,유성구,67838
2019,4,대전광역시,대덕구,58292
2019,4,울산광역시,중구,166243
2019,4,울산광역시,남구,127325
2019,4,울산광역시,동구,76667
2019,4,울산광역시,북구,137382
2019,4,울산광역시,울주군,11668
2019,4,경기도,수원시장안구,688806
2019,4,경기도,수원시권선구,1039399
2019,4,경기도,수원시팔달구,318877
2019,4,경기도,수원시영통구,1280311
2019,4,경기도,성남시중원구,10569
2019,4,경기도,성남시분당구,12300
2019,4,경기도,의정부시,170423
2019,4,경기도,안양시,138590
2019,4,경기도,부천시,453057
2019,4,경기도,평택시,201959
2019,4,경기도,동두천시,194918
2019,4,경기도,고양시,12576
2019,4,경기도,과천시,5718
2019,4,경기도,구리시,681497
2019,4,경기도,남양주시,375950
2019,4,경기도,오산시,701398
2019,4,경기도,시흥시,48569
2019,4,경기도,군포시,154372
2019,4,경기도,의왕시,629798
2019,4,경기도,하남시,96909
2019,4,경기도,용인시,3009227
2019,4,경기도,파주시,727946
2019,4,경기도,이천시,396461
2019,4,경기도,화성시,2357153
2019,4,경기도,양주시,479226
2019,4,경기도,포천시,190268
2019,4,경기도,여주시,127926
2019,4,강원도,춘천시,215203
2019,4,강원도,원주시,804894
2019,4,강원도,강릉시,168018
2019,4,강원도,동해시,709480
2019,4,강원도,속초시,21036
2019,4,강원도,삼척시,66994
2019,4,강원도,홍천군,72765
2019,4,강원도,횡성군,61036
2019,4,강원도,정선군,5963
2019,4,강원도,고성군,14585
2019,4,충청북도,청주시,1191120
2019,4,충청남도,서산시,32539
2019,4,전라북도,군산시,551833
2019,4,전라북도,익산시,2992868
2019,4,전라북도,정읍시,666326
2019,4,전라북도,진안군,19475
2019,4,전라북도,임실군,15343
2019,4,전라북도,순창군,6760
2019,4,전라북도,고창군,57020
2019,4,전라북도,부안군,31097
2019,4,전라남도,여수시,2977
2019,4,전라남도,순천시,385436
2019,4,전라남도,나주시,12676
2019,4,전라남도,광양시,604956
2019,4,전라남도,곡성군,9
2019,4,전라남도,무안군,6238
2019,4,전라남도,함평군,2794
2019,4,경상북도,포항시,758011
2019,4,경상북도,김천시,256118
2019,4,경상북도,안동시,295035
2019,4,경상북도,구미시,1054545
2019,4,경상북도,영주시,117944
2019,4,경상북도,영천시,13049
2019,4,경상북도,상주시,87376
2019,4,경상북도,경산시,441108
2019,4,경상북도,예천군,57972
2019,4,경상북도,울진군,121225
2019,4,경상북도,울릉군,50165
2019,4,경상남도,진주시,571038
2019,4,경상남도,통영시,33878
2019,4,경상남도,김해시,1415225
2019,4,경상남도,거제시,31428
2019,4,경상남도,양산시,419074
2019,4,경상남도,의령군,4128
2019,4,경상남도,창녕군,125083
2019,4,경상남도,고성군,16927
2019,4,경상남도,하동군,3563
2019,4,제주특별자치도,제주시,1590000
2019,4,제주특별자치도,서귀포시,417382
2019,5,서울특별시,종로구,105370
2019,5,서울특별시,중구,195009
2019,5,서울특별시,용산구,5690
2019,5,서울특별시,성동구,422490
2019,5,서울특별시,광진구,224886
2019,5,서울특별시,동대문구,287453
2019,5,서울특별시,중랑구,503095
2019,5,서울특별시,성북구,199329
2019,5,서울특별시,강북구,29614
2019,5,서울특별시,도봉구,1567606
2019,5,서울특별시,노원구,1421213
2019,5,서울특별시,은평구,170723
2019,5,서울특별시,서대문구,487795
2019,5,서울특별시,마포구,942499
2019,5,서울특별시,양천구,417584
2019,5,서울특별시,강서구,308362
2019,5,서울특별시,구로구,142948
2019,5,서울특별시,금천구,317506
2019,5,서울특별시,영등포구,830624
2019,5,서울특별시,동작구,499256
2019,5,서울특별시,관악구,154588
2019,5,서울특별시,서초구,424383
2019,5,서울특별시,강남구,35738
2019,5,서울특별시,강동구,541812
2019,5,서울특별시,송파구,1718595
2019,5,부산광역시,중구,8439
2019,5,부산광역시,서구,98264
2019,5,부산광역시,동구,55592
2019,5,부산광역시,영도구,154565
2019,5,부산광역시,부산진구,600026
2019,5,부산광역시,동래구,479204
2019,5,부산광역시,남구,544801
2019,5,부산광역시,북구,693687
2019,5,부산광역시,해운대구,1086191
2019,5,부산광역시,사하구,681195
2019,5,부산광역시,금정구,393836
2019,5,부산광역시,강서구,367776
2019,5,부산광역시,연제구,410369
2019,5,부산광역시,수영구,262007
2019,5,부산광역시,사상구,549402
2019,5,부산광역시,기장군,376353
2019,5,대구광역시,중구,154603
2019,5,대구광역시,동구,233781
2019,5,대구광역시,서구,100666
2019,5,대구광역시,남구,147590
2019,5,대구광역시,북구,464055
2019,5,대구광역시,수성구,545004
2019,5,대구광역시,달서구,1264785
2019,5,대구광역시,달성군,202715
2019,5,인천광역시,중구,130036
2019,5,인천광역시,동구,175473
2019,5,인천광역시,미추홀구,549075
2019,5,인천광역시,연수구,772599
2019,5,인천광역시,남동구,700257
2019,5,인천광역시,부평구,519664
2019,5,인천광역시,계양구,338301
2019,5,인천광역시,서구,1152546
2019,5,인천광역시,강화군,25538
2019,5,광주광역시,동구,132449
2019,5,광주광역시,서구,876433
2019,5,광주광역시,남구,511006
2019,5,광주광역시,북구,827285
2019,5,광주광역시,광산구,709867
2019,5,대전광역시,동구,59344
2019,5,대전광역시,중구,51812
2019,5,대전광역시,서구,148633
2019,5,대전광역시,유성구,77297
2019,5,대전광역시,대덕구,67685
2019,5,울산광역시,중구,209055
2019,5,울산광역시,남구,143441
2019,5,울산광역시,동구,84388
2019,5,울산광역시,북구,198082
2019,5,울산광역시,울주군,15792
2019,5,경기도,수원시장안구,775292
2019,5,경기도,수원시권선구,1164945
2019,5,경기도,수원시팔달구,358230
2019,5,경기도,수원시영통구,1441189
2019,5,경기도,성남시중원구,11592
2019,5,경기도,성남시분당구,13453
2019,5,경기도,의정부시,199351
2019,5,경기도,안양시,166079
2019,5,경기도,부천시,517140
2019,5,경기도,평택시,225269
2019,5,경기도,동두천시,219828
2019,5,경기도,고양시,13968
2019,5,경기도,과천시,6851
2019,5,경기도,구리시,751717
2019,5,경기도,남양주시,439703
2019,5,경기도,오산시,789454
2019,5,경기도,시흥시,55660
2019,5,경기도,군포시,174079
2019,5,경기도,의왕시,730196
2019,5,경기도,하남시,104422
2019,5,경기도,용인시,3406145
2019,5,경기도,파주시,815541
2019,5,경기도,이천시,444920
2019,5,경기도,화성시,2676797
2019,5,경기도,양주시,548586
2019,5,경기도,포천시,217848
2019,5,경기도,여주시,145919
2019,5,강원도,춘천시,245137
2019,5,강원도,원주시,914486
2019,5,강원도,강릉시,190435
2019,5,강원도,동해시,762878
2019,5,강원도,속초시,24571
2019,5,강원도,삼척시,73594
2019,5,강원도,홍천군,82548
2019,5,강원도,횡성군,68704
2019,5,강원도,정선군,7338
2019,5,강원도,고성군,15879
2019,5,충청북도,청주시,1355906
2019,5,충청남도,서산시,47186
2019,5,전라북도,군산시,617349
2019,5,전라북도,익산시,3289346
2019,5,전라북도,정읍시,691988
2019,5,전라북도,진안군,19263
2019,5,전라북도,임실군,16288
2019,5,전라북도,순창군,7387
2019,5,전라북도,고창군,62461
2019,5,전라북도,부안군,56503
2019,5,전라남도,여수시,10527
2019,5,전라남도,순천시,443316
2019,5,전라남도,나주시,13611
2019,5,전라남도,광양시,621858
2019,5,전라남도,무안군,6649
2019,5,전라남도,함평군,3035
2019,5,경상북도,포항시,857291
2019,5,경상북도,김천시,290468
2019,5,경상북도,안동시,337325
2019,5,경상북도,구미시,1204566
2019,5,경상북도,영주시,133772
2019,5,경상북도,영천시,14743
2019,5,경상북도,상주시,97676
2019,5,경상북도,경산시,497274
2019,5,경상북도,예천군,67073
2019,5,경상북도,울진군,133552
2019,5,경상북도,울릉군,69048
2019,5,경상남도,진주시,650723
2019,5,경상남도,통영시,38129
2019,5,경상남도,김해시,1624991
2019,5,경상남도,거제시,37099
2019,5,경상남도,양산시,488144
2019,5,경상남도,의령군,4916
2019,5,경상남도,창녕군,140816
2019,5,경상남도,고성군,19969
2019,5,경상남도,하동군,4361
2019,5,제주특별자치도,제주시,1700506
2019,5,제주특별자치도,서귀포시,662865
2019,6,서울특별시,종로구,112587
2019,6,서울특별시,중구,208722
2019,6,서울특별시,용산구,5884
2019,6,서울특별시,성동구,454178
2019,6,서울특별시,광진구,247348
2019,6,서울특별시,동대문구,368254
2019,6,서울특별시,중랑구,543993
2019,6,서울특별시,성북구,213394
2019,6,서울특별시,강북구,66257
2019,6,서울특별시,도봉구,1621712
2019,6,서울특별시,노원구,1584210
2019,6,서울특별시,은평구,186702
2019,6,서울특별시,서대문구,527853
2019,6,서울특별시,마포구,984008
2019,6,서울특별시,양천구,431270
2019,6,서울특별시,강서구,339163
2019,6,서울특별시,구로구,155198
2019,6,서울특별시,금천구,342604
2019,6,서울특별시,영등포구,892316
2019,6,서울특별시,동작구,542401
2019,6,서울특별시,관악구,166047
2019,6,서울특별시,서초구,454960
2019,6,서울특별시,강남구,39359
2019,6,서울특별시,강동구,591462
2019,6,서울특별시,송파구,1836417
2019,6,부산광역시,중구,8958
2019,6,부산광역시,서구,104824
2019,6,부산광역시,동구,58594
2019,6,부산광역시,영도구,160532
2019,6,부산광역시,부산진구,633935
2019,6,부산광역시,동래구,513581
2019,6,부산광역시,남구,577757
2019,6,부산광역시,북구,729660
2019,6,부산광역시,해운대구,1146842
2019,6,부산광역시,사하구,720906
2019,6,부산광역시,금정구,414444
2019,6,부산광역시,강서구,389471
2019,6,부산광역시,연제구,434987
2019,6,부산광역시,수영구,279810
2019,6,부산광역시,사상구,582221
2019,6,부산광역시,기장군,393748
2019,6,대구광역시,중구,160369
2019,6,대구광역시,동구,248869
2019,6,대구광역시,서구,102178
2019,6,대구광역시,남구,152425
2019,6,대구광역시,북구,490587
2019,6,대구광역시,수성구,576101
2019,6,대구광역시,달서구,1341492
2019,6,대구광역시,달성군,214702
2019,6,인천광역시,중구,151422
2019,6,인천광역시,동구,185147
2019,6,인천광역시,미추홀구,586960
2019,6,인천광역시,연수구,843913
2019,6,인천광역시,남동구,756948
2019,6,인천광역시,부평구,556724
2019,6,인천광역시,계양구,363024
2019,6,인천광역시,서구,1235016
2019,6,인천광역시,강화군,28816
2019,6,광주광역시,동구,148882
2019,6,광주광역시,서구,931239
2019,6,광주광역시,남구,546621
2019,6,광주광역시,북구,897024
2019,6,광주광역시,광산구,771277
2019,6,대전광역시,동구,63287
2019,6,대전광역시,중구,56121
2019,6,대전광역시,서구,160472
2019,6,대전광역시,유성구,82742
2019,6,대전광역시,대덕구,72704
2019,6,울산광역시,중구,226142
2019,6,울산광역시,남구,151700
2019,6,울산광역시,동구,89260
2019,6,울산광역시,북구,212967
2019,6,울산광역시,울주군,19433
2019,6,경기도,수원시장안구,831329
2019,6,경기도,수원시권선구,1248940
2019,6,경기도,수원시팔달구,384073
2019,6,경기도,수원시영통구,1542608
2019,6,경기도,성남시중원구,12870
2019,6,경기도,성남시분당구,14756
2019,6,경기도,의정부시,218507
2019,6,경기도,안양시,182731
2019,6,경기도,부천시,564795
2019,6,경기도,평택시,243005
2019,6,경기도,동두천시,237547
2019,6,경기도,고양시,14341
2019,6,경기도,과천시,7561
2019,6,경기도,구리시,772353
2019,6,경기도,남양주시,475872
2019,6,경기도,오산시,841428
2019,6,경기도,시흥시,63294
2019,6,경기도,군포시,202426
2019,6,경기도,의왕시,737370
2019,6,경기도,하남시,112330
2019,6,경기도,용인시,3669139
2019,6,경기도,파주시,859000
2019,6,경기도,이천시,474377
2019,6,경기도,화성시,2877550
2019,6,경기도,양주시,592616
2019,6,경기도,포천시,227497
2019,6,경기도,여주시,154074
2019,6,강원도,춘천시,267595
2019,6,강원도,원주시,966280
2019,6,강원도,강릉시,196505
2019,6,강원도,동해시,706127
